,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,Time In the Game,ShotTightness,Height,Weight,Experience
0,Shot Chart Detail,0022000011,10,203944,Julius Randle,1610612752,New York Knicks,1,11,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-12,1,0,20201223,IND,NYK,0,0.9987418960927363,80.0,250,7.0
1,Shot Chart Detail,0022000011,19,203944,Julius Randle,1610612752,New York Knicks,1,10,36,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,17,1,0,20201223,IND,NYK,1,0.924678098474716,80.0,250,7.0
2,Shot Chart Detail,0022000011,25,203901,Elfrid Payton,1610612752,New York Knicks,1,9,51,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,10,1,0,20201223,IND,NYK,2,0.9805806756909201,75.0,195,7.0
3,Shot Chart Detail,0022000011,30,1629628,RJ Barrett,1610612752,New York Knicks,1,9,22,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-190,193,1,1,20201223,IND,NYK,2,0.7126236156765169,78.0,214,2.0
4,Shot Chart Detail,0022000011,34,1629628,RJ Barrett,1610612752,New York Knicks,1,8,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,183,200,1,1,20201223,IND,NYK,3,0.7377663226327746,78.0,214,2.0
5,Shot Chart Detail,0022000011,39,203493,Reggie Bullock,1610612752,New York Knicks,1,8,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,3,225,1,0,20201223,IND,NYK,3,0.9999111229612074,78.0,205,8.0
6,Shot Chart Detail,0022000011,47,203944,Julius Randle,1610612752,New York Knicks,1,7,45,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,25,1,1,20201223,IND,NYK,4,0.9723873019805175,80.0,250,7.0
7,Shot Chart Detail,0022000011,51,203493,Reggie Bullock,1610612752,New York Knicks,1,7,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-64,248,1,0,20201223,IND,NYK,4,0.9682773237093576,78.0,205,8.0
8,Shot Chart Detail,0022000011,61,203493,Reggie Bullock,1610612752,New York Knicks,1,7,8,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,116,1,1,20201223,IND,NYK,4,0.8904700059948778,78.0,205,8.0
9,Shot Chart Detail,0022000011,71,203493,Reggie Bullock,1610612752,New York Knicks,1,6,16,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,17,1,1,20201223,IND,NYK,5,0.9971325181209088,78.0,205,8.0
10,Shot Chart Detail,0022000011,79,203493,Reggie Bullock,1610612752,New York Knicks,1,5,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,218,1,0,20201223,IND,NYK,6,0.8096986867714758,78.0,205,8.0
11,Shot Chart Detail,0022000011,83,203901,Elfrid Payton,1610612752,New York Knicks,1,5,26,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,11,1,1,20201223,IND,NYK,6,0.7071067811865476,75.0,195,7.0
12,Shot Chart Detail,0022000011,87,203493,Reggie Bullock,1610612752,New York Knicks,1,5,5,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,3,14,1,1,20201223,IND,NYK,6,0.9778024140774095,78.0,205,8.0
13,Shot Chart Detail,0022000011,97,1629628,RJ Barrett,1610612752,New York Knicks,1,4,42,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,13,1,1,20201223,IND,NYK,7,0.8106792283998809,78.0,214,2.0
14,Shot Chart Detail,0022000011,111,1629628,RJ Barrett,1610612752,New York Knicks,1,3,56,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,27,1,1,20201223,IND,NYK,8,0.997267754456709,78.0,214,2.0
15,Shot Chart Detail,0022000011,124,203944,Julius Randle,1610612752,New York Knicks,1,3,6,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20201223,IND,NYK,8,1.0,80.0,250,7.0
16,Shot Chart Detail,0022000011,130,202692,Alec Burks,1610612752,New York Knicks,1,2,53,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,0,20201223,IND,NYK,9,1.0,78.0,214,10.0
17,Shot Chart Detail,0022000011,133,203457,Nerlens Noel,1610612752,New York Knicks,1,2,50,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20201223,IND,NYK,9,1.0,83.0,220,8.0
18,Shot Chart Detail,0022000011,140,202692,Alec Burks,1610612752,New York Knicks,1,2,30,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,0,20201223,IND,NYK,9,0.9615239476408232,78.0,214,10.0
19,Shot Chart Detail,0022000011,145,202692,Alec Burks,1610612752,New York Knicks,1,2,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-239,-20,1,1,20201223,IND,NYK,9,0.9965169431454959,78.0,214,10.0
20,Shot Chart Detail,0022000011,164,203944,Julius Randle,1610612752,New York Knicks,1,0,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,-2,1,0,20201223,IND,NYK,11,0.9838699100999074,80.0,250,7.0
21,Shot Chart Detail,0022000011,169,1628995,Kevin Knox II,1610612752,New York Knicks,1,0,33,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,14,1,0,20201223,IND,NYK,11,0.997458699830735,79.0,215,3.0
22,Shot Chart Detail,0022000011,192,1630193,Immanuel Quickley,1610612752,New York Knicks,2,11,43,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,114,56,1,1,20201223,IND,NYK,12,0.8975543264374147,75.0,190,1.0
23,Shot Chart Detail,0022000011,195,1630167,Obi Toppin,1610612752,New York Knicks,2,11,20,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-13,75,1,0,20201223,IND,NYK,12,0.9853080203996409,81.0,220,1.0
24,Shot Chart Detail,0022000011,205,1628995,Kevin Knox II,1610612752,New York Knicks,2,10,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-91,248,1,0,20201223,IND,NYK,13,0.9387947222679422,79.0,215,3.0
25,Shot Chart Detail,0022000011,222,202692,Alec Burks,1610612752,New York Knicks,2,9,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-92,248,1,1,20201223,IND,NYK,14,0.9375662184099312,78.0,214,10.0
26,Shot Chart Detail,0022000011,229,202692,Alec Burks,1610612752,New York Knicks,2,8,42,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-21,109,1,1,20201223,IND,NYK,15,0.9819421344772693,78.0,214,10.0
27,Shot Chart Detail,0022000011,232,1630167,Obi Toppin,1610612752,New York Knicks,2,8,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,242,1,0,20201223,IND,NYK,15,0.9017555157995562,81.0,220,1.0
28,Shot Chart Detail,0022000011,241,1630193,Immanuel Quickley,1610612752,New York Knicks,2,7,46,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,110,176,1,0,20201223,IND,NYK,16,0.8479983040050879,75.0,190,1.0
29,Shot Chart Detail,0022000011,247,1630167,Obi Toppin,1610612752,New York Knicks,2,7,4,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,16,-166,-1,1,0,20201223,IND,NYK,16,0.9999818556252082,81.0,220,1.0
30,Shot Chart Detail,0022000011,258,202692,Alec Burks,1610612752,New York Knicks,2,6,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,5,1,1,20201223,IND,NYK,17,0.9103664774626048,78.0,214,10.0
31,Shot Chart Detail,0022000011,264,203944,Julius Randle,1610612752,New York Knicks,2,5,54,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-10,20,1,0,20201223,IND,NYK,18,0.894427190999916,80.0,250,7.0
32,Shot Chart Detail,0022000011,268,1630167,Obi Toppin,1610612752,New York Knicks,2,5,39,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,-20,1,1,20201223,IND,NYK,18,0.9964877666150213,81.0,220,1.0
33,Shot Chart Detail,0022000011,288,1630193,Immanuel Quickley,1610612752,New York Knicks,2,4,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-233,120,1,0,20201223,IND,NYK,19,0.8890216230213622,75.0,190,1.0
34,Shot Chart Detail,0022000011,292,1629628,RJ Barrett,1610612752,New York Knicks,2,4,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,0,1,1,20201223,IND,NYK,19,1.0,78.0,214,2.0
35,Shot Chart Detail,0022000011,304,202692,Alec Burks,1610612752,New York Knicks,2,3,32,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,5,130,1,1,20201223,IND,NYK,20,0.9992611746313143,78.0,214,10.0
36,Shot Chart Detail,0022000011,318,1629628,RJ Barrett,1610612752,New York Knicks,2,2,46,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,13,1,1,20201223,IND,NYK,21,0.9743911956946198,78.0,214,2.0
37,Shot Chart Detail,0022000011,323,1629628,RJ Barrett,1610612752,New York Knicks,2,2,22,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-2,1,1,20201223,IND,NYK,21,0.9615239476408232,78.0,214,2.0
38,Shot Chart Detail,0022000011,329,203944,Julius Randle,1610612752,New York Knicks,2,1,52,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,13,1,0,20201223,IND,NYK,22,0.8221921916437787,80.0,250,7.0
39,Shot Chart Detail,0022000011,334,203944,Julius Randle,1610612752,New York Knicks,2,1,24,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,9,1,1,20201223,IND,NYK,22,0.7071067811865476,80.0,250,7.0
40,Shot Chart Detail,0022000011,339,1629628,RJ Barrett,1610612752,New York Knicks,2,1,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-245,-22,1,1,20201223,IND,NYK,22,0.9959925651859224,78.0,214,2.0
41,Shot Chart Detail,0022000011,343,202692,Alec Burks,1610612752,New York Knicks,2,0,46,Made Shot,Running Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,20201223,IND,NYK,23,0.894427190999916,78.0,214,10.0
42,Shot Chart Detail,0022000011,347,203944,Julius Randle,1610612752,New York Knicks,2,0,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,68,252,1,0,20201223,IND,NYK,23,0.9654676377339159,80.0,250,7.0
43,Shot Chart Detail,0022000011,360,203944,Julius Randle,1610612752,New York Knicks,3,11,46,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,-23,158,1,0,20201223,IND,NYK,24,0.9895702125995406,80.0,250,7.0
44,Shot Chart Detail,0022000011,372,203944,Julius Randle,1610612752,New York Knicks,3,10,0,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20201223,IND,NYK,26,0.7432941462471663,80.0,250,7.0
45,Shot Chart Detail,0022000011,374,203901,Elfrid Payton,1610612752,New York Knicks,3,9,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,232,95,1,1,20201223,IND,NYK,26,0.9254198247596102,75.0,195,7.0
46,Shot Chart Detail,0022000011,377,203901,Elfrid Payton,1610612752,New York Knicks,3,9,1,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,24,95,1,0,20201223,IND,NYK,26,0.9695391943335897,75.0,195,7.0
47,Shot Chart Detail,0022000011,383,1629628,RJ Barrett,1610612752,New York Knicks,3,8,26,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,22,63,1,1,20201223,IND,NYK,27,0.9440917485778405,78.0,214,2.0
48,Shot Chart Detail,0022000011,400,203901,Elfrid Payton,1610612752,New York Knicks,3,7,22,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,130,90,1,0,20201223,IND,NYK,28,0.8221921916437787,75.0,195,7.0
49,Shot Chart Detail,0022000011,415,1630167,Obi Toppin,1610612752,New York Knicks,3,6,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-163,238,1,1,20201223,IND,NYK,29,0.8250520872083775,81.0,220,1.0
50,Shot Chart Detail,0022000011,421,1630167,Obi Toppin,1610612752,New York Knicks,3,5,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,92,6,1,0,20201223,IND,NYK,30,0.9978801059658184,81.0,220,1.0
51,Shot Chart Detail,0022000011,425,1630167,Obi Toppin,1610612752,New York Knicks,3,5,32,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,39,1,0,20201223,IND,NYK,30,0.9859265846013215,81.0,220,1.0
52,Shot Chart Detail,0022000011,427,203901,Elfrid Payton,1610612752,New York Knicks,3,5,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,105,53,1,0,20201223,IND,NYK,30,0.8927203059190825,75.0,195,7.0
53,Shot Chart Detail,0022000011,434,1630167,Obi Toppin,1610612752,New York Knicks,3,4,54,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,18,1,0,20201223,IND,NYK,31,0.997029260655101,81.0,220,1.0
54,Shot Chart Detail,0022000011,447,1630167,Obi Toppin,1610612752,New York Knicks,3,4,29,Missed Shot,Jump Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,6,1,0,20201223,IND,NYK,31,0.8778955729143844,81.0,220,1.0
55,Shot Chart Detail,0022000011,455,1629628,RJ Barrett,1610612752,New York Knicks,3,3,55,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,22,-3,223,1,0,20201223,IND,NYK,32,0.9999095218226485,78.0,214,2.0
56,Shot Chart Detail,0022000011,460,203493,Reggie Bullock,1610612752,New York Knicks,3,3,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-196,209,1,1,20201223,IND,NYK,32,0.7294283564049768,78.0,205,8.0
57,Shot Chart Detail,0022000011,465,202692,Alec Burks,1610612752,New York Knicks,3,2,51,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-3,274,1,0,20201223,IND,NYK,33,0.999940066126986,78.0,214,10.0
58,Shot Chart Detail,0022000011,470,1629628,RJ Barrett,1610612752,New York Knicks,3,2,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,2,1,0,20201223,IND,NYK,33,0.9486832980505138,78.0,214,2.0
59,Shot Chart Detail,0022000011,483,1629011,Mitchell Robinson,1610612752,New York Knicks,3,1,56,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,16,-19,1,0,20201223,IND,NYK,34,0.7649111981170509,84.0,240,3.0
60,Shot Chart Detail,0022000011,485,1629011,Mitchell Robinson,1610612752,New York Knicks,3,1,54,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20201223,IND,NYK,34,1.0,84.0,240,3.0
61,Shot Chart Detail,0022000011,492,1630167,Obi Toppin,1610612752,New York Knicks,3,1,31,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,8,-20,1,0,20201223,IND,NYK,34,0.9284766908852593,81.0,220,1.0
62,Shot Chart Detail,0022000011,500,202692,Alec Burks,1610612752,New York Knicks,3,1,11,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,7,1,0,20201223,IND,NYK,34,0.813733471206735,78.0,214,10.0
63,Shot Chart Detail,0022000011,506,1629628,RJ Barrett,1610612752,New York Knicks,3,0,49,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,14,29,1,0,20201223,IND,NYK,35,0.9005516363645785,78.0,214,2.0
64,Shot Chart Detail,0022000011,509,203493,Reggie Bullock,1610612752,New York Knicks,3,0,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,34,1,0,20201223,IND,NYK,35,0.989063265047142,78.0,205,8.0
65,Shot Chart Detail,0022000011,531,1630167,Obi Toppin,1610612752,New York Knicks,4,10,48,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-136,257,1,1,20201223,IND,NYK,37,0.883871558168007,81.0,220,1.0
66,Shot Chart Detail,0022000011,535,1630167,Obi Toppin,1610612752,New York Knicks,4,10,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-195,196,1,0,20201223,IND,NYK,37,0.7089129199190494,81.0,220,1.0
67,Shot Chart Detail,0022000011,539,1628373,Frank Ntilikina,1610612752,New York Knicks,4,9,55,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,145,54,1,0,20201223,IND,NYK,38,0.937123565180721,76.0,200,4.0
68,Shot Chart Detail,0022000011,561,1628995,Kevin Knox II,1610612752,New York Knicks,4,8,41,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,24,-8,1,1,20201223,IND,NYK,39,0.9486832980505138,79.0,215,3.0
69,Shot Chart Detail,0022000011,568,202692,Alec Burks,1610612752,New York Knicks,4,8,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-188,223,1,0,20201223,IND,NYK,39,0.7645554510897646,78.0,214,10.0
70,Shot Chart Detail,0022000011,570,202692,Alec Burks,1610612752,New York Knicks,4,8,8,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,8,-15,1,0,20201223,IND,NYK,39,0.8823529411764706,78.0,214,10.0
71,Shot Chart Detail,0022000011,577,203457,Nerlens Noel,1610612752,New York Knicks,4,7,50,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,0,20201223,IND,NYK,40,1.0,83.0,220,8.0
72,Shot Chart Detail,0022000011,581,1628373,Frank Ntilikina,1610612752,New York Knicks,4,7,32,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-39,283,1,0,20201223,IND,NYK,40,0.9906374604846251,76.0,200,4.0
73,Shot Chart Detail,0022000011,594,1629628,RJ Barrett,1610612752,New York Knicks,4,7,3,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,5,1,1,20201223,IND,NYK,40,0.9103664774626048,78.0,214,2.0
74,Shot Chart Detail,0022000011,598,1628995,Kevin Knox II,1610612752,New York Knicks,4,6,28,Missed Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,8,0,1,0,20201223,IND,NYK,41,1.0,79.0,215,3.0
75,Shot Chart Detail,0022000011,631,1629628,RJ Barrett,1610612752,New York Knicks,4,4,44,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,13,1,0,20201223,IND,NYK,43,0.9883716976506172,78.0,214,2.0
76,Shot Chart Detail,0022000011,633,203901,Elfrid Payton,1610612752,New York Knicks,4,4,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,27,-14,1,1,20201223,IND,NYK,43,0.8877545314489294,75.0,195,7.0
77,Shot Chart Detail,0022000011,642,203944,Julius Randle,1610612752,New York Knicks,4,3,58,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,6,1,0,20201223,IND,NYK,44,0.7071067811865476,80.0,250,7.0
78,Shot Chart Detail,0022000011,653,203944,Julius Randle,1610612752,New York Knicks,4,3,39,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,1,1,1,20201223,IND,NYK,44,0.9987523388778446,80.0,250,7.0
79,Shot Chart Detail,0022000011,662,203944,Julius Randle,1610612752,New York Knicks,4,2,55,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-13,68,1,1,20201223,IND,NYK,45,0.9822119151142303,80.0,250,7.0
80,Shot Chart Detail,0022000011,667,203493,Reggie Bullock,1610612752,New York Knicks,4,2,24,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,15,1,0,20201223,IND,NYK,45,0.9977453864527226,78.0,205,8.0
81,Shot Chart Detail,0022000011,673,203944,Julius Randle,1610612752,New York Knicks,4,1,56,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,8,84,1,1,20201223,IND,NYK,46,0.9954954725939522,80.0,250,7.0
82,Shot Chart Detail,0022000011,678,1629628,RJ Barrett,1610612752,New York Knicks,4,1,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,10,1,1,20201223,IND,NYK,46,0.7926239891046001,78.0,214,2.0
83,Shot Chart Detail,0022000011,690,1628995,Kevin Knox II,1610612752,New York Knicks,4,0,46,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,12,1,1,20201223,IND,NYK,47,0.9701425001453319,79.0,215,3.0
84,Shot Chart Detail,0022000011,693,203493,Reggie Bullock,1610612752,New York Knicks,4,0,8,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,44,1,0,20201223,IND,NYK,47,0.9824865243069563,78.0,205,8.0
85,Shot Chart Detail,0022000025,14,1629011,Mitchell Robinson,1610612752,New York Knicks,1,11,27,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,1,1,0,20201226,NYK,PHI,0,0.9486832980505138,84.0,240,3.0
86,Shot Chart Detail,0022000025,23,203944,Julius Randle,1610612752,New York Knicks,1,11,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,241,37,1,1,20201226,NYK,PHI,0,0.9884190637500497,80.0,250,7.0
87,Shot Chart Detail,0022000025,27,203944,Julius Randle,1610612752,New York Knicks,1,10,41,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20201226,NYK,PHI,1,1.0,80.0,250,7.0
88,Shot Chart Detail,0022000025,29,203944,Julius Randle,1610612752,New York Knicks,1,9,56,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,44,-22,1,1,20201226,NYK,PHI,2,0.8944271909999159,80.0,250,7.0
89,Shot Chart Detail,0022000025,36,1629628,RJ Barrett,1610612752,New York Knicks,1,9,19,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-231,15,1,0,20201226,NYK,PHI,2,0.9978983626048054,78.0,214,2.0
90,Shot Chart Detail,0022000025,41,203944,Julius Randle,1610612752,New York Knicks,1,8,44,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,122,100,1,1,20201226,NYK,PHI,3,0.7733921049602126,80.0,250,7.0
91,Shot Chart Detail,0022000025,44,203493,Reggie Bullock,1610612752,New York Knicks,1,8,17,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,57,1,0,20201226,NYK,PHI,3,0.9703912534503027,78.0,205,8.0
92,Shot Chart Detail,0022000025,47,203901,Elfrid Payton,1610612752,New York Knicks,1,7,36,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,50,1,0,20201226,NYK,PHI,4,0.9769834399068229,75.0,195,7.0
93,Shot Chart Detail,0022000025,51,1629628,RJ Barrett,1610612752,New York Knicks,1,6,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-114,218,1,0,20201226,NYK,PHI,5,0.8861495758168725,78.0,214,2.0
94,Shot Chart Detail,0022000025,65,203901,Elfrid Payton,1610612752,New York Knicks,1,5,45,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,2,1,0,20201226,NYK,PHI,6,0.8320502943378437,75.0,195,7.0
95,Shot Chart Detail,0022000025,67,203944,Julius Randle,1610612752,New York Knicks,1,5,43,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,5,1,0,20201226,NYK,PHI,6,0.9771763639228009,80.0,250,7.0
96,Shot Chart Detail,0022000025,73,1629628,RJ Barrett,1610612752,New York Knicks,1,5,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-130,241,1,0,20201226,NYK,PHI,6,0.8801190645345465,78.0,214,2.0
97,Shot Chart Detail,0022000025,77,202692,Alec Burks,1610612752,New York Knicks,1,5,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,55,243,1,1,20201226,NYK,PHI,6,0.9753296066501842,78.0,214,10.0
